Name,File,Offset,Width,Height,Format,Extracted Path,Comments
427,jpn_font_static,0000D580,16,16,i4,./jpn_font_static/,
428,jpn_font_static,0000D600,16,16,i4,./jpn_font_static/,
429,jpn_font_static,0000D680,16,16,i4,./jpn_font_static/,
430,jpn_font_static,0000D700,16,16,i4,./jpn_font_static/,
431,jpn_font_static,0000D780,16,16,i4,./jpn_font_static/,
432,jpn_font_static,0000D800,16,16,i4,./jpn_font_static/,
433,jpn_font_static,0000D880,16,16,i4,./jpn_font_static/,
434,jpn_font_static,0000D900,16,16,i4,./jpn_font_static/,
435,jpn_font_static,0000D980,16,16,i4,./jpn_font_static/,
436,jpn_font_static,0000DA00,16,16,i4,./jpn_font_static/,
437,jpn_font_static,0000DA80,16,16,i4,./jpn_font_static/,
438,jpn_font_static,0000DB00,16,16,i4,./jpn_font_static/,
439,jpn_font_static,0000DB80,16,16,i4,./jpn_font_static/,
440,jpn_font_static,0000DC00,16,16,i4,./jpn_font_static/,
441,jpn_font_static,0000DC80,16,16,i4,./jpn_font_static/,
442,jpn_font_static,0000DD00,16,16,i4,./jpn_font_static/,
443,jpn_font_static,0000DD80,16,16,i4,./jpn_font_static/,
444,jpn_font_static,0000DE00,16,16,i4,./jpn_font_static/,
445,jpn_font_static,0000DE80,16,16,i4,./jpn_font_static/,
446,jpn_font_static,0000DF00,16,16,i4,./jpn_font_static/,
447,jpn_font_static,0000DF80,16,16,i4,./jpn_font_static/,
448,jpn_font_static,0000E000,16,16,i4,./jpn_font_static/,
449,jpn_font_static,0000E080,16,16,i4,./jpn_font_static/,
450,jpn_font_static,0000E100,16,16,i4,./jpn_font_static/,
451,jpn_font_static,0000E180,16,16,i4,./jpn_font_static/,
452,jpn_font_static,0000E200,16,16,i4,./jpn_font_static/,
453,jpn_font_static,0000E280,16,16,i4,./jpn_font_static/,
454,jpn_font_static,0000E300,16,16,i4,./jpn_font_static/,
455,jpn_font_static,0000E380,16,16,i4,./jpn_font_static/,
456,jpn_font_static,0000E400,16,16,i4,./jpn_font_static/,
457,jpn_font_static,0000E480,16,16,i4,./jpn_font_static/,
458,jpn_font_static,0000E500,16,16,i4,./jpn_font_static/,
459,jpn_font_static,0000E580,16,16,i4,./jpn_font_static/,
460,jpn_font_static,0000E600,16,16,i4,./jpn_font_static/,
461,jpn_font_static,0000E680,16,16,i4,./jpn_font_static/,
462,jpn_font_static,0000E700,16,16,i4,./jpn_font_static/,
463,jpn_font_static,0000E780,16,16,i4,./jpn_font_static/,
464,jpn_font_static,0000E800,16,16,i4,./jpn_font_static/,
465,jpn_font_static,0000E880,16,16,i4,./jpn_font_static/,
466,jpn_font_static,0000E900,16,16,i4,./jpn_font_static/,
467,jpn_font_static,0000E980,16,16,i4,./jpn_font_static/,
468,jpn_font_static,0000EA00,16,16,i4,./jpn_font_static/,
469,jpn_font_static,0000EA80,16,16,i4,./jpn_font_static/,
470,jpn_font_static,0000EB00,16,16,i4,./jpn_font_static/,
471,jpn_font_static,0000EB80,16,16,i4,./jpn_font_static/,
472,jpn_font_static,0000EC00,16,16,i4,./jpn_font_static/,
473,jpn_font_static,0000EC80,16,16,i4,./jpn_font_static/,
474,jpn_font_static,0000ED00,16,16,i4,./jpn_font_static/,
475,jpn_font_static,0000ED80,16,16,i4,./jpn_font_static/,
476,jpn_font_static,0000EE00,16,16,i4,./jpn_font_static/,
477,jpn_font_static,0000EE80,16,16,i4,./jpn_font_static/,
478,jpn_font_static,0000EF00,16,16,i4,./jpn_font_static/,
479,jpn_font_static,0000EF80,16,16,i4,./jpn_font_static/,
480,jpn_font_static,0000F000,16,16,i4,./jpn_font_static/,
481,jpn_font_static,0000F080,16,16,i4,./jpn_font_static/,
482,jpn_font_static,0000F100,16,16,i4,./jpn_font_static/,
483,jpn_font_static,0000F180,16,16,i4,./jpn_font_static/,
484,jpn_font_static,0000F200,16,16,i4,./jpn_font_static/,
485,jpn_font_static,0000F280,16,16,i4,./jpn_font_static/,
486,jpn_font_static,0000F300,16,16,i4,./jpn_font_static/,
487,jpn_font_static,0000F380,16,16,i4,./jpn_font_static/,
488,jpn_font_static,0000F400,16,16,i4,./jpn_font_static/,
489,jpn_font_static,0000F480,16,16,i4,./jpn_font_static/,
490,jpn_font_static,0000F500,16,16,i4,./jpn_font_static/,
491,jpn_font_static,0000F580,16,16,i4,./jpn_font_static/,
492,jpn_font_static,0000F600,16,16,i4,./jpn_font_static/,
493,jpn_font_static,0000F680,16,16,i4,./jpn_font_static/,
494,jpn_font_static,0000F700,16,16,i4,./jpn_font_static/,
495,jpn_font_static,0000F780,16,16,i4,./jpn_font_static/,
496,jpn_font_static,0000F800,16,16,i4,./jpn_font_static/,
497,jpn_font_static,0000F880,16,16,i4,./jpn_font_static/,
498,jpn_font_static,0000F900,16,16,i4,./jpn_font_static/,
499,jpn_font_static,0000F980,16,16,i4,./jpn_font_static/,
500,jpn_font_static,0000FA00,16,16,i4,./jpn_font_static/,
501,jpn_font_static,0000FA80,16,16,i4,./jpn_font_static/,
502,jpn_font_static,0000FB00,16,16,i4,./jpn_font_static/,
503,jpn_font_static,0000FB80,16,16,i4,./jpn_font_static/,
504,jpn_font_static,0000FC00,16,16,i4,./jpn_font_static/,
505,jpn_font_static,0000FC80,16,16,i4,./jpn_font_static/,
506,jpn_font_static,0000FD00,16,16,i4,./jpn_font_static/,
507,jpn_font_static,0000FD80,16,16,i4,./jpn_font_static/,
508,jpn_font_static,0000FE00,16,16,i4,./jpn_font_static/,
509,jpn_font_static,0000FE80,16,16,i4,./jpn_font_static/,
510,jpn_font_static,0000FF00,16,16,i4,./jpn_font_static/,
511,jpn_font_static,0000FF80,16,16,i4,./jpn_font_static/,
512,jpn_font_static,00010000,16,16,i4,./jpn_font_static/,
513,jpn_font_static,00010080,16,16,i4,./jpn_font_static/,
514,jpn_font_static,00010100,16,16,i4,./jpn_font_static/,
515,jpn_font_static,00010180,16,16,i4,./jpn_font_static/,
516,jpn_font_static,00010200,16,16,i4,./jpn_font_static/,
517,jpn_font_static,00010280,16,16,i4,./jpn_font_static/,
518,jpn_font_static,00010300,16,16,i4,./jpn_font_static/,
519,jpn_font_static,00010380,16,16,i4,./jpn_font_static/,
520,jpn_font_static,00010400,16,16,i4,./jpn_font_static/,
521,jpn_font_static,00010480,16,16,i4,./jpn_font_static/,
522,jpn_font_static,00010500,16,16,i4,./jpn_font_static/,
523,jpn_font_static,00010580,16,16,i4,./jpn_font_static/,
524,jpn_font_static,00010600,16,16,i4,./jpn_font_static/,
525,jpn_font_static,00010680,16,16,i4,./jpn_font_static/,
526,jpn_font_static,00010700,16,16,i4,./jpn_font_static/,
527,jpn_font_static,00010780,16,16,i4,./jpn_font_static/,
528,jpn_font_static,00010800,16,16,i4,./jpn_font_static/,
529,jpn_font_static,00010880,16,16,i4,./jpn_font_static/,
530,jpn_font_static,00010900,16,16,i4,./jpn_font_static/,
531,jpn_font_static,00010980,16,16,i4,./jpn_font_static/,
532,jpn_font_static,00010A00,16,16,i4,./jpn_font_static/,
533,jpn_font_static,00010A80,16,16,i4,./jpn_font_static/,
534,jpn_font_static,00010B00,16,16,i4,./jpn_font_static/,
535,jpn_font_static,00010B80,16,16,i4,./jpn_font_static/,
536,jpn_font_static,00010C00,16,16,i4,./jpn_font_static/,
537,jpn_font_static,00010C80,16,16,i4,./jpn_font_static/,
538,jpn_font_static,00010D00,16,16,i4,./jpn_font_static/,
539,jpn_font_static,00010D80,16,16,i4,./jpn_font_static/,
540,jpn_font_static,00010E00,16,16,i4,./jpn_font_static/,
541,jpn_font_static,00010E80,16,16,i4,./jpn_font_static/,
542,jpn_font_static,00010F00,16,16,i4,./jpn_font_static/,
543,jpn_font_static,00010F80,16,16,i4,./jpn_font_static/,
544,jpn_font_static,00011000,16,16,i4,./jpn_font_static/,
545,jpn_font_static,00011080,16,16,i4,./jpn_font_static/,
546,jpn_font_static,00011100,16,16,i4,./jpn_font_static/,
547,jpn_font_static,00011180,16,16,i4,./jpn_font_static/,
548,jpn_font_static,00011200,16,16,i4,./jpn_font_static/,
549,jpn_font_static,00011280,16,16,i4,./jpn_font_static/,
550,jpn_font_static,00011300,16,16,i4,./jpn_font_static/,
551,jpn_font_static,00011380,16,16,i4,./jpn_font_static/,
552,jpn_font_static,00011400,16,16,i4,./jpn_font_static/,
553,jpn_font_static,00011480,16,16,i4,./jpn_font_static/,
554,jpn_font_static,00011500,16,16,i4,./jpn_font_static/,
555,jpn_font_static,00011580,16,16,i4,./jpn_font_static/,
556,jpn_font_static,00011600,16,16,i4,./jpn_font_static/,
557,jpn_font_static,00011680,16,16,i4,./jpn_font_static/,
558,jpn_font_static,00011700,16,16,i4,./jpn_font_static/,
559,jpn_font_static,00011780,16,16,i4,./jpn_font_static/,
560,jpn_font_static,00011800,16,16,i4,./jpn_font_static/,
561,jpn_font_static,00011880,16,16,i4,./jpn_font_static/,
562,jpn_font_static,00011900,16,16,i4,./jpn_font_static/,
563,jpn_font_static,00011980,16,16,i4,./jpn_font_static/,
564,jpn_font_static,00011A00,16,16,i4,./jpn_font_static/,
565,jpn_font_static,00011A80,16,16,i4,./jpn_font_static/,
566,jpn_font_static,00011B00,16,16,i4,./jpn_font_static/,
567,jpn_font_static,00011B80,16,16,i4,./jpn_font_static/,
568,jpn_font_static,00011C00,16,16,i4,./jpn_font_static/,
569,jpn_font_static,00011C80,16,16,i4,./jpn_font_static/,
570,jpn_font_static,00011D00,16,16,i4,./jpn_font_static/,
571,jpn_font_static,00011D80,16,16,i4,./jpn_font_static/,
572,jpn_font_static,00011E00,16,16,i4,./jpn_font_static/,
573,jpn_font_static,00011E80,16,16,i4,./jpn_font_static/,
574,jpn_font_static,00011F00,16,16,i4,./jpn_font_static/,
575,jpn_font_static,00011F80,16,16,i4,./jpn_font_static/,
576,jpn_font_static,00012000,16,16,i4,./jpn_font_static/,
577,jpn_font_static,00012080,16,16,i4,./jpn_font_static/,
578,jpn_font_static,00012100,16,16,i4,./jpn_font_static/,
579,jpn_font_static,00012180,16,16,i4,./jpn_font_static/,
580,jpn_font_static,00012200,16,16,i4,./jpn_font_static/,
581,jpn_font_static,00012280,16,16,i4,./jpn_font_static/,
582,jpn_font_static,00012300,16,16,i4,./jpn_font_static/,
583,jpn_font_static,00012380,16,16,i4,./jpn_font_static/,
584,jpn_font_static,00012400,16,16,i4,./jpn_font_static/,
585,jpn_font_static,00012480,16,16,i4,./jpn_font_static/,
586,jpn_font_static,00012500,16,16,i4,./jpn_font_static/,
587,jpn_font_static,00012580,16,16,i4,./jpn_font_static/,
588,jpn_font_static,00012600,16,16,i4,./jpn_font_static/,
589,jpn_font_static,00012680,16,16,i4,./jpn_font_static/,
590,jpn_font_static,00012700,16,16,i4,./jpn_font_static/,
591,jpn_font_static,00012780,16,16,i4,./jpn_font_static/,
592,jpn_font_static,00012800,16,16,i4,./jpn_font_static/,
593,jpn_font_static,00012880,16,16,i4,./jpn_font_static/,
594,jpn_font_static,00012900,16,16,i4,./jpn_font_static/,
595,jpn_font_static,00012980,16,16,i4,./jpn_font_static/,
596,jpn_font_static,00012A00,16,16,i4,./jpn_font_static/,
597,jpn_font_static,00012A80,16,16,i4,./jpn_font_static/,
598,jpn_font_static,00012B00,16,16,i4,./jpn_font_static/,
599,jpn_font_static,00012B80,16,16,i4,./jpn_font_static/,
600,jpn_font_static,00012C00,16,16,i4,./jpn_font_static/,
601,jpn_font_static,00012C80,16,16,i4,./jpn_font_static/,
602,jpn_font_static,00012D00,16,16,i4,./jpn_font_static/,
603,jpn_font_static,00012D80,16,16,i4,./jpn_font_static/,
604,jpn_font_static,00012E00,16,16,i4,./jpn_font_static/,
605,jpn_font_static,00012E80,16,16,i4,./jpn_font_static/,
606,jpn_font_static,00012F00,16,16,i4,./jpn_font_static/,
607,jpn_font_static,00012F80,16,16,i4,./jpn_font_static/,
608,jpn_font_static,00013000,16,16,i4,./jpn_font_static/,
609,jpn_font_static,00013080,16,16,i4,./jpn_font_static/,
610,jpn_font_static,00013100,16,16,i4,./jpn_font_static/,
611,jpn_font_static,00013180,16,16,i4,./jpn_font_static/,
612,jpn_font_static,00013200,16,16,i4,./jpn_font_static/,
613,jpn_font_static,00013280,16,16,i4,./jpn_font_static/,
614,jpn_font_static,00013300,16,16,i4,./jpn_font_static/,
615,jpn_font_static,00013380,16,16,i4,./jpn_font_static/,
616,jpn_font_static,00013400,16,16,i4,./jpn_font_static/,
617,jpn_font_static,00013480,16,16,i4,./jpn_font_static/,
618,jpn_font_static,00013500,16,16,i4,./jpn_font_static/,
619,jpn_font_static,00013580,16,16,i4,./jpn_font_static/,
620,jpn_font_static,00013600,16,16,i4,./jpn_font_static/,
621,jpn_font_static,00013680,16,16,i4,./jpn_font_static/,
622,jpn_font_static,00013700,16,16,i4,./jpn_font_static/,
623,jpn_font_static,00013780,16,16,i4,./jpn_font_static/,
624,jpn_font_static,00013800,16,16,i4,./jpn_font_static/,
625,jpn_font_static,00013880,16,16,i4,./jpn_font_static/,
626,jpn_font_static,00013900,16,16,i4,./jpn_font_static/,
627,jpn_font_static,00013980,16,16,i4,./jpn_font_static/,
628,jpn_font_static,00013A00,16,16,i4,./jpn_font_static/,
629,jpn_font_static,00013A80,16,16,i4,./jpn_font_static/,
630,jpn_font_static,00013B00,16,16,i4,./jpn_font_static/,
631,jpn_font_static,00013B80,16,16,i4,./jpn_font_static/,
632,jpn_font_static,00013C00,16,16,i4,./jpn_font_static/,
633,jpn_font_static,00013C80,16,16,i4,./jpn_font_static/,
634,jpn_font_static,00013D00,16,16,i4,./jpn_font_static/,
635,jpn_font_static,00013D80,16,16,i4,./jpn_font_static/,
636,jpn_font_static,00013E00,16,16,i4,./jpn_font_static/,
637,jpn_font_static,00013E80,16,16,i4,./jpn_font_static/,
638,jpn_font_static,00013F00,16,16,i4,./jpn_font_static/,
639,jpn_font_static,00013F80,16,16,i4,./jpn_font_static/,
640,jpn_font_static,00014000,16,16,i4,./jpn_font_static/,
641,jpn_font_static,00014080,16,16,i4,./jpn_font_static/,
642,jpn_font_static,00014100,16,16,i4,./jpn_font_static/,
643,jpn_font_static,00014180,16,16,i4,./jpn_font_static/,
644,jpn_font_static,00014200,16,16,i4,./jpn_font_static/,
645,jpn_font_static,00014280,16,16,i4,./jpn_font_static/,
646,jpn_font_static,00014300,16,16,i4,./jpn_font_static/,
647,jpn_font_static,00014380,16,16,i4,./jpn_font_static/,
648,jpn_font_static,00014400,16,16,i4,./jpn_font_static/,
649,jpn_font_static,00014480,16,16,i4,./jpn_font_static/,
650,jpn_font_static,00014500,16,16,i4,./jpn_font_static/,
651,jpn_font_static,00014580,16,16,i4,./jpn_font_static/,
652,jpn_font_static,00014600,16,16,i4,./jpn_font_static/,
653,jpn_font_static,00014680,16,16,i4,./jpn_font_static/,
654,jpn_font_static,00014700,16,16,i4,./jpn_font_static/,
655,jpn_font_static,00014780,16,16,i4,./jpn_font_static/,
656,jpn_font_static,00014800,16,16,i4,./jpn_font_static/,
657,jpn_font_static,00014880,16,16,i4,./jpn_font_static/,
658,jpn_font_static,00014900,16,16,i4,./jpn_font_static/,
659,jpn_font_static,00014980,16,16,i4,./jpn_font_static/,
660,jpn_font_static,00014A00,16,16,i4,./jpn_font_static/,
661,jpn_font_static,00014A80,16,16,i4,./jpn_font_static/,
662,jpn_font_static,00014B00,16,16,i4,./jpn_font_static/,
663,jpn_font_static,00014B80,16,16,i4,./jpn_font_static/,
664,jpn_font_static,00014C00,16,16,i4,./jpn_font_static/,
665,jpn_font_static,00014C80,16,16,i4,./jpn_font_static/,
666,jpn_font_static,00014D00,16,16,i4,./jpn_font_static/,
667,jpn_font_static,00014D80,16,16,i4,./jpn_font_static/,
668,jpn_font_static,00014E00,16,16,i4,./jpn_font_static/,
669,jpn_font_static,00014E80,16,16,i4,./jpn_font_static/,
670,jpn_font_static,00014F00,16,16,i4,./jpn_font_static/,
671,jpn_font_static,00014F80,16,16,i4,./jpn_font_static/,
672,jpn_font_static,00015000,16,16,i4,./jpn_font_static/,
673,jpn_font_static,00015080,16,16,i4,./jpn_font_static/,
674,jpn_font_static,00015100,16,16,i4,./jpn_font_static/,
675,jpn_font_static,00015180,16,16,i4,./jpn_font_static/,
676,jpn_font_static,00015200,16,16,i4,./jpn_font_static/,
677,jpn_font_static,00015280,16,16,i4,./jpn_font_static/,
678,jpn_font_static,00015300,16,16,i4,./jpn_font_static/,
679,jpn_font_static,00015380,16,16,i4,./jpn_font_static/,
680,jpn_font_static,00015400,16,16,i4,./jpn_font_static/,
681,jpn_font_static,00015480,16,16,i4,./jpn_font_static/,
682,jpn_font_static,00015500,16,16,i4,./jpn_font_static/,
683,jpn_font_static,00015580,16,16,i4,./jpn_font_static/,
684,jpn_font_static,00015600,16,16,i4,./jpn_font_static/,
685,jpn_font_static,00015680,16,16,i4,./jpn_font_static/,
686,jpn_font_static,00015700,16,16,i4,./jpn_font_static/,
687,jpn_font_static,00015780,16,16,i4,./jpn_font_static/,
688,jpn_font_static,00015800,16,16,i4,./jpn_font_static/,
689,jpn_font_static,00015880,16,16,i4,./jpn_font_static/,
690,jpn_font_static,00015900,16,16,i4,./jpn_font_static/,
691,jpn_font_static,00015980,16,16,i4,./jpn_font_static/,
692,jpn_font_static,00015A00,16,16,i4,./jpn_font_static/,
693,jpn_font_static,00015A80,16,16,i4,./jpn_font_static/,
694,jpn_font_static,00015B00,16,16,i4,./jpn_font_static/,
695,jpn_font_static,00015B80,16,16,i4,./jpn_font_static/,
696,jpn_font_static,00015C00,16,16,i4,./jpn_font_static/,
697,jpn_font_static,00015C80,16,16,i4,./jpn_font_static/,
698,jpn_font_static,00015D00,16,16,i4,./jpn_font_static/,
699,jpn_font_static,00015D80,16,16,i4,./jpn_font_static/,
700,jpn_font_static,00015E00,16,16,i4,./jpn_font_static/,
701,jpn_font_static,00015E80,16,16,i4,./jpn_font_static/,
702,jpn_font_static,00015F00,16,16,i4,./jpn_font_static/,
703,jpn_font_static,00015F80,16,16,i4,./jpn_font_static/,
704,jpn_font_static,00016000,16,16,i4,./jpn_font_static/,
705,jpn_font_static,00016080,16,16,i4,./jpn_font_static/,
706,jpn_font_static,00016100,16,16,i4,./jpn_font_static/,
707,jpn_font_static,00016180,16,16,i4,./jpn_font_static/,
708,jpn_font_static,00016200,16,16,i4,./jpn_font_static/,
709,jpn_font_static,00016280,16,16,i4,./jpn_font_static/,
710,jpn_font_static,00016300,16,16,i4,./jpn_font_static/,
711,jpn_font_static,00016380,16,16,i4,./jpn_font_static/,
712,jpn_font_static,00016400,16,16,i4,./jpn_font_static/,
713,jpn_font_static,00016480,16,16,i4,./jpn_font_static/,
714,jpn_font_static,00016500,16,16,i4,./jpn_font_static/,
715,jpn_font_static,00016580,16,16,i4,./jpn_font_static/,
716,jpn_font_static,00016600,16,16,i4,./jpn_font_static/,
717,jpn_font_static,00016680,16,16,i4,./jpn_font_static/,
718,jpn_font_static,00016700,16,16,i4,./jpn_font_static/,
719,jpn_font_static,00016780,16,16,i4,./jpn_font_static/,
720,jpn_font_static,00016800,16,16,i4,./jpn_font_static/,
721,jpn_font_static,00016880,16,16,i4,./jpn_font_static/,
722,jpn_font_static,00016900,16,16,i4,./jpn_font_static/,
723,jpn_font_static,00016980,16,16,i4,./jpn_font_static/,
724,jpn_font_static,00016A00,16,16,i4,./jpn_font_static/,
725,jpn_font_static,00016A80,16,16,i4,./jpn_font_static/,
726,jpn_font_static,00016B00,16,16,i4,./jpn_font_static/,
727,jpn_font_static,00016B80,16,16,i4,./jpn_font_static/,
728,jpn_font_static,00016C00,16,16,i4,./jpn_font_static/,
729,jpn_font_static,00016C80,16,16,i4,./jpn_font_static/,
730,jpn_font_static,00016D00,16,16,i4,./jpn_font_static/,
731,jpn_font_static,00016D80,16,16,i4,./jpn_font_static/,
732,jpn_font_static,00016E00,16,16,i4,./jpn_font_static/,
733,jpn_font_static,00016E80,16,16,i4,./jpn_font_static/,
734,jpn_font_static,00016F00,16,16,i4,./jpn_font_static/,
735,jpn_font_static,00016F80,16,16,i4,./jpn_font_static/,
736,jpn_font_static,00017000,16,16,i4,./jpn_font_static/,
737,jpn_font_static,00017080,16,16,i4,./jpn_font_static/,
738,jpn_font_static,00017100,16,16,i4,./jpn_font_static/,
739,jpn_font_static,00017180,16,16,i4,./jpn_font_static/,
740,jpn_font_static,00017200,16,16,i4,./jpn_font_static/,
741,jpn_font_static,00017280,16,16,i4,./jpn_font_static/,
742,jpn_font_static,00017300,16,16,i4,./jpn_font_static/,
743,jpn_font_static,00017380,16,16,i4,./jpn_font_static/,
744,jpn_font_static,00017400,16,16,i4,./jpn_font_static/,
745,jpn_font_static,00017480,16,16,i4,./jpn_font_static/,
746,jpn_font_static,00017500,16,16,i4,./jpn_font_static/,
747,jpn_font_static,00017580,16,16,i4,./jpn_font_static/,
748,jpn_font_static,00017600,16,16,i4,./jpn_font_static/,
749,jpn_font_static,00017680,16,16,i4,./jpn_font_static/,
750,jpn_font_static,00017700,16,16,i4,./jpn_font_static/,
751,jpn_font_static,00017780,16,16,i4,./jpn_font_static/,
752,jpn_font_static,00017800,16,16,i4,./jpn_font_static/,
753,jpn_font_static,00017880,16,16,i4,./jpn_font_static/,
754,jpn_font_static,00017900,16,16,i4,./jpn_font_static/,
755,jpn_font_static,00017980,16,16,i4,./jpn_font_static/,
756,jpn_font_static,00017A00,16,16,i4,./jpn_font_static/,
757,jpn_font_static,00017A80,16,16,i4,./jpn_font_static/,
758,jpn_font_static,00017B00,16,16,i4,./jpn_font_static/,
759,jpn_font_static,00017B80,16,16,i4,./jpn_font_static/,
760,jpn_font_static,00017C00,16,16,i4,./jpn_font_static/,
761,jpn_font_static,00017C80,16,16,i4,./jpn_font_static/,
762,jpn_font_static,00017D00,16,16,i4,./jpn_font_static/,
763,jpn_font_static,00017D80,16,16,i4,./jpn_font_static/,
